ticker,date,Dividends,Avg_Close_Prev_1_Month,Type,source
QQQ,2006-12-01,0.054,43.52761931646438,History,yfinance
QQQ,2007-03-01,0.027,44.3868418241802,History,yfinance
QQQ,2007-06-01,0.037,46.6263634074818,History,yfinance
QQQ,2007-09-01,0.026,47.50695684681768,History,yfinance
QQQ,2007-12-01,0.053,51.14714286440895,History,yfinance
QQQ,2008-03-01,0.033,43.920000076293945,History,yfinance
QQQ,2008-06-01,0.034,48.98714301699684,History,yfinance
QQQ,2008-09-01,0.028,46.86000006539481,History,yfinance
QQQ,2008-12-01,0.043,29.47736840499075,History,yfinance
QQQ,2009-03-01,0.049,29.517895046033356,History,yfinance
QQQ,2009-06-01,0.044,34.2875,History,yfinance
QQQ,2009-09-01,0.041,39.81761877877371,History,yfinance
QQQ,2009-12-01,0.073,43.36249961853027,History,yfinance
QQQ,2010-03-01,0.051,43.89842063502262,History,yfinance
QQQ,2010-06-01,0.089,46.560000038146974,History,yfinance
QQQ,2010-06-01,0.089,46.560000038146974,History,yfinance
QQQ,2010-09-01,0.112,45.225454503839664,History,yfinance
QQQ,2010-12-01,0.108,52.76714288620722,History,yfinance
QQQ,2011-03-01,0.077,57.78631611874229,History,yfinance
QQQ,2011-06-01,0.121,58.064761752174014,History,yfinance
QQQ,2011-09-01,0.104,53.37217413860819,History,yfinance
QQQ,2011-12-01,0.161,56.30142865862165,History,yfinance
QQQ,2011-12-01,0.049,56.30142865862165,History,yfinance
QQQ,2012-03-01,0.113,63.006500244140625,History,yfinance
QQQ,2012-06-01,0.143,63.55636371265758,History,yfinance
QQQ,2012-09-01,0.2,67.28260902736498,History,yfinance
QQQ,2012-12-01,0.367,64.27952375866118,History,yfinance
QQQ,2013-03-01,0.159,67.35736846923828,History,yfinance
QQQ,2013-06-01,0.224,73.12227283824573,History,yfinance
QQQ,2013-09-01,0.238,76.1981814991344,History,yfinance
QQQ,2013-12-01,0.272,83.40150032043456,History,yfinance
QQQ,2014-02-01,0.373,87.10809507824126,History,yfinance
QQQ,2014-03-01,0.206,88.60842172723068,History,yfinance
QQQ,2014-06-01,0.249,88.45428575788226,History,yfinance
QQQ,2014-09-01,0.238,97.18904731387184,History,yfinance
QQQ,2014-12-01,0.387,103.1015789634303,History,yfinance
QQQ,2015-03-01,0.248,105.92579048558285,History,yfinance
QQQ,2015-06-01,0.254,109.18350028991699,History,yfinance
QQQ,2015-09-01,0.26,107.91095152355376,History,yfinance
QQQ,2015-12-01,0.342,113.57099952697754,History,yfinance
QQQ,2016-03-01,0.318,100.73900108337402,History,yfinance
QQQ,2016-06-01,0.287,106.81238083612351,History,yfinance
QQQ,2016-09-01,0.294,116.72608682383661,History,yfinance
QQQ,2016-12-01,0.355,116.86285800025577,History,yfinance
QQQ,2017-03-01,0.274,128.2121043958162,History,yfinance
QQQ,2017-06-01,0.378,138.6463616111062,History,yfinance
QQQ,2017-09-01,0.319,143.16869453761888,History,yfinance
QQQ,2017-12-01,0.329,154.19285583496094,History,yfinance
QQQ,2018-03-01,0.277,163.34947365208677,History,yfinance
QQQ,2018-06-01,0.378,167.61818278919566,History,yfinance
QQQ,2018-09-01,0.33,181.6500005307405,History,yfinance
QQQ,2018-12-01,0.421,167.1019054594494,History,yfinance
QQQ,2019-03-01,0.324,171.14841983192846,History,yfinance
QQQ,2019-06-01,0.416,182.4318181818182,History,yfinance
QQQ,2019-09-01,0.384,185.81227250532672,History,yfinance
QQQ,2019-12-01,0.458,202.0559989929199,History,yfinance
QQQ,2020-03-01,0.363,226.61894707930716,History,yfinance
QQQ,2020-06-01,0.424,224.58099975585938,History,yfinance
QQQ,2020-12-01,0.561,289.9875015258789,History,yfinance
QQQ,2021-03-01,0.395,328.2594732987253,History,yfinance
QQQ,2021-06-01,0.397,328.31200408935547,History,yfinance
QQQ,2021-09-01,0.414,369.74000271883875,History,yfinance
QQQ,2021-12-01,0.491,395.72904895600817,History,yfinance
QQQ,2022-03-01,0.434,351.5378931949013,History,yfinance
QQQ,2022-06-01,0.527,301.6519063313802,History,yfinance
QQQ,2022-09-01,0.519,319.0865173339844,History,yfinance
QQQ,2022-12-01,0.655,279.3923819405692,History,yfinance
QQQ,2023-03-01,0.472,301.43684306897615,History,yfinance
QQQ,2023-06-01,0.504,330.3277310458097,History,yfinance
QQQ,2023-09-01,0.536,368.99869570524794,History,yfinance
QQQ,2023-12-01,0.808,380.39761933826264,History,yfinance
QQQ,2023-12-01,0.216,380.39761933826264,History,yfinance
QQQ,2024-03-01,0.573,432.35749969482424,History,yfinance
QQQ,2024-06-01,0.762,446.8031796542081,History,yfinance
QQQ,2024-09-01,0.677,464.1800009987571,History,yfinance
QQQ,2024-12-01,0.835,504.5764984130859,History,yfinance
QQQ,2025-03-01,0.716,525.2594700863486,History,yfinance
QQQ,2025-06-01,0.591,506.57237752278644,History,yfinance
QQQ,2025-09-01,0.694,571.0128609793527,History,yfinance
SCHD,2011-12-01,0.040667,8.43031747000558,History,yfinance
SCHD,2012-03-01,0.046,9.045333337783813,History,yfinance
SCHD,2012-06-01,0.068667,9.06378785046664,History,yfinance
SCHD,2012-09-01,0.069333,9.536086953204611,History,yfinance
SCHD,2012-12-01,0.086,9.379523731413341,History,yfinance
SCHD,2013-03-01,0.066333,10.09473695253071,History,yfinance
SCHD,2013-06-01,0.075,11.159848429939963,History,yfinance
SCHD,2013-09-01,0.077,11.241666837172074,History,yfinance
SCHD,2013-12-01,0.083,11.981666707992554,History,yfinance
SCHD,2014-03-01,0.082667,11.822982537119012,History,yfinance
SCHD,2014-06-01,0.089667,12.515555518014091,History,yfinance
SCHD,2014-09-01,0.084667,12.721746081397647,History,yfinance
SCHD,2014-12-01,0.091667,13.329473545676784,History,yfinance
SCHD,2015-03-01,0.09,13.437719294899388,History,yfinance
SCHD,2015-06-01,0.102,13.361999797821046,History,yfinance
SCHD,2015-09-01,0.099667,12.540158725920177,History,yfinance
SCHD,2015-12-01,0.090667,13.01033320426941,History,yfinance
SCHD,2016-03-01,0.099333,12.497000074386596,History,yfinance
SCHD,2016-06-01,0.105667,13.388254074823289,History,yfinance
SCHD,2016-09-01,0.081333,14.196811551633088,History,yfinance
SCHD,2016-12-01,0.133,14.110793567839123,History,yfinance
SCHD,2017-03-01,0.108667,14.70368410411634,History,yfinance
SCHD,2017-06-01,0.110333,14.938181790438565,History,yfinance
SCHD,2017-09-01,0.114667,15.248115871263588,History,yfinance
SCHD,2017-12-01,0.115,16.35952395484561,History,yfinance
SCHD,2018-03-01,0.087333,16.893508609972503,History,yfinance
SCHD,2018-06-01,0.135333,16.34257581017234,History,yfinance
SCHD,2018-09-01,0.122333,17.366086793982465,History,yfinance
SCHD,2018-12-01,0.135,16.90698396591913,History,yfinance
SCHD,2019-03-01,0.117333,17.055789445575915,History,yfinance
SCHD,2019-06-01,0.140333,17.35393948988481,History,yfinance
SCHD,2019-09-01,0.162,17.44924241846258,History,yfinance
SCHD,2019-12-01,0.155333,18.90883340835571,History,yfinance
SCHD,2020-03-01,0.147333,19.111228039390163,History,yfinance
SCHD,2020-06-01,0.147333,16.839666652679444,History,yfinance
SCHD,2020-09-01,0.181,18.90730158487956,History,yfinance
SCHD,2020-12-01,0.200667,20.38333339691162,History,yfinance
SCHD,2021-03-01,0.167667,22.325789501792507,History,yfinance
SCHD,2021-06-01,0.18,25.544999980926512,History,yfinance
SCHD,2021-09-01,0.195667,25.704090898687188,History,yfinance
SCHD,2021-12-01,0.206667,26.15015883672805,History,yfinance
SCHD,2022-03-01,0.172667,25.97175447564376,History,yfinance
SCHD,2022-06-01,0.234667,25.506666455950057,History,yfinance
SCHD,2022-09-01,0.212333,25.150724742723547,History,yfinance
SCHD,2022-12-01,0.234333,25.361746106828964,History,yfinance
SCHD,2023-03-01,0.199,25.49070167541504,History,yfinance
SCHD,2023-06-01,0.221667,23.451060555197976,History,yfinance
SCHD,2023-09-01,0.218333,24.682463438614555,History,yfinance
SCHD,2023-12-01,0.247333,23.525238127935502,History,yfinance
SCHD,2024-03-01,0.203667,25.697666549682616,History,yfinance
SCHD,2024-06-01,0.274667,26.19636362249201,History,yfinance
SCHD,2024-09-01,0.251667,27.2272725538774,History,yfinance
SCHD,2024-12-01,0.265,28.93149995803833,History,yfinance
SCHD,2025-03-01,0.249,27.992105383622018,History,yfinance
SCHD,2025-06-01,0.26,26.0771427154541,History,yfinance
SCHD,2025-09-01,0.26,27.280000141688756,History,yfinance
SPY,1993-03-01,0.213,44.29111842105263,History,yfinance
SPY,1993-06-01,0.318,44.6625,History,yfinance
SPY,1993-09-01,0.286,45.57386363636363,History,yfinance
SPY,1993-12-01,0.317,46.401785714285715,History,yfinance
SPY,1994-03-01,0.271,47.27302631578947,History,yfinance
SPY,1994-06-01,0.305,45.20386904761905,History,yfinance
SPY,1994-09-01,0.288,46.561820652173914,History,yfinance
SPY,1994-12-01,0.363,46.29092261904762,History,yfinance
SPY,1995-03-01,0.268,48.38404605263158,History,yfinance
SPY,1995-06-01,0.316,52.57954545454545,History,yfinance
SPY,1995-09-01,0.312,56.08559782608695,History,yfinance
SPY,1995-12-01,0.382,59.80357142857143,History,yfinance
SPY,1996-03-01,0.285,65.05859375,History,yfinance
SPY,1996-06-01,0.351,66.33735795454545,History,yfinance
SPY,1996-09-01,0.352,66.43536931818181,History,yfinance
SPY,1996-12-01,0.367,73.85703125,History,yfinance
SPY,1997-03-01,0.299,79.9720394736842,History,yfinance
SPY,1997-06-01,0.35,83.54166666666667,History,yfinance
SPY,1997-09-01,0.348,92.87202380952381,History,yfinance
SPY,1997-12-01,0.38,94.06496710526316,History,yfinance
SPY,1998-03-01,0.313,102.53536184210526,History,yfinance
SPY,1998-06-01,0.352,111.0125,History,yfinance
SPY,1998-09-01,0.359,107.61904761904762,History,yfinance
SPY,1998-12-01,0.392,114.725,History,yfinance
SPY,1999-03-01,0.32,124.65460526315789,History,yfinance
SPY,1999-06-01,0.405,133.54609375,History,yfinance
SPY,1999-09-01,0.372,133.05894886363637,History,yfinance
SPY,1999-12-01,0.348,139.33928571428572,History,yfinance
SPY,2000-03-01,0.371,139.0703125,History,yfinance
SPY,2000-06-01,0.348,142.01633522727272,History,yfinance
SPY,2000-09-01,0.375,148.9633152173913,History,yfinance
SPY,2000-12-01,0.411,137.78348214285714,History,yfinance
SPY,2001-03-01,0.316,130.93473534835013,History,yfinance
SPY,2001-06-01,0.346,127.42363634976473,History,yfinance
SPY,2001-09-01,0.369,118.29782568890116,History,yfinance
SPY,2001-12-01,0.393,113.46619124639602,History,yfinance
SPY,2002-03-01,0.331,110.47315697920949,History,yfinance
SPY,2002-06-01,0.353,108.33909156105734,History,yfinance
SPY,2002-09-01,0.378,91.68454534357244,History,yfinance
SPY,2002-12-01,0.436,91.46300048828125,History,yfinance
SPY,2003-03-01,0.354,84.28631551642167,History,yfinance
SPY,2003-06-01,0.36,94.01095254080636,History,yfinance
SPY,2003-09-01,0.4,99.40857187906902,History,yfinance
SPY,2003-12-01,0.516,105.47157849763569,History,yfinance
SPY,2004-03-01,0.395,114.74526294909026,History,yfinance
SPY,2004-06-01,0.414,110.76799926757812,History,yfinance
SPY,2004-09-01,0.469,109.44136359474875,History,yfinance
SPY,2004-11-01,0.351,112.18285660516648,History,yfinance
SPY,2004-12-01,0.568,117.30761973063152,History,yfinance
SPY,2005-03-01,0.467,120.07684125398335,History,yfinance
SPY,2005-06-01,0.488,118.02047656831287,History,yfinance
SPY,2005-09-01,0.522,122.69695680037789,History,yfinance
SPY,2005-12-01,0.672,124.03380948021298,History,yfinance
SPY,2006-03-01,0.519,127.76736972206517,History,yfinance
SPY,2006-06-01,0.555,129.11045455932617,History,yfinance
SPY,2006-09-01,0.579,128.97956516431725,History,yfinance
SPY,2006-12-01,0.793,139.1461908249628,History,yfinance
SPY,2007-03-01,0.551,144.59842079564146,History,yfinance
SPY,2007-06-01,0.656,151.29954598166725,History,yfinance
SPY,2007-09-01,0.719,145.6456517758577,History,yfinance
SPY,2007-12-01,0.775,146.47809491838728,History,yfinance
SPY,2008-03-01,0.642,135.67250061035156,History,yfinance
SPY,2008-06-01,0.669,140.47047714960007,History,yfinance
SPY,2008-09-01,0.691,128.3614283970424,History,yfinance
SPY,2008-12-01,0.719,88.58999995181435,History,yfinance
SPY,2009-03-01,0.561,80.72789563630757,History,yfinance
SPY,2009-06-01,0.518,90.49350013732911,History,yfinance
SPY,2009-09-01,0.508,101.2557140531994,History,yfinance
SPY,2009-12-01,0.59,109.0799991607666,History,yfinance
SPY,2010-03-01,0.48,109.15315808747944,History,yfinance
SPY,2010-06-01,0.531,112.7900001525879,History,yfinance
SPY,2010-09-01,0.602,109.0522724498402,History,yfinance
SPY,2010-12-01,0.653,120.13904753185454,History,yfinance
SPY,2011-03-01,0.553,132.30157952559622,History,yfinance
SPY,2011-06-01,0.628,134.07428414481026,History,yfinance
SPY,2011-09-01,0.625,118.78478340480639,History,yfinance
SPY,2011-12-01,0.77,122.96238163539341,History,yfinance
SPY,2012-03-01,0.614,135.46049957275392,History,yfinance
SPY,2012-06-01,0.688,134.41863805597478,History,yfinance
SPY,2012-09-01,0.779,140.70347794242528,History,yfinance
SPY,2012-12-01,1.022,139.78142874581474,History,yfinance
SPY,2013-03-01,0.694,151.34368494937294,History,yfinance
SPY,2013-06-01,0.839,164.18954398415306,History,yfinance
SPY,2013-09-01,0.838,167.2113633589311,History,yfinance
SPY,2013-12-01,0.98,178.58750076293944,History,yfinance
SPY,2014-03-01,0.825,181.83894749691612,History,yfinance
SPY,2014-06-01,0.937,189.17523847307478,History,yfinance
SPY,2014-09-01,0.939,196.35142880394346,History,yfinance
SPY,2014-12-01,1.135,204.67526245117188,History,yfinance
SPY,2015-03-01,0.931,208.3005266691509,History,yfinance
SPY,2015-06-01,1.03,211.36150054931642,History,yfinance
SPY,2015-09-01,1.033,204.2819061279297,History,yfinance
SPY,2015-12-01,1.212,208.36849975585938,History,yfinance
SPY,2016-03-01,1.05,190.57549972534179,History,yfinance
SPY,2016-06-01,1.078,206.66666666666666,History,yfinance
SPY,2016-09-01,1.082,217.8756514839504,History,yfinance
SPY,2016-12-01,1.329,216.6671425955636,History,yfinance
SPY,2017-03-01,1.033,232.87789515445107,History,yfinance
SPY,2017-06-01,1.183,239.52681870894,History,yfinance
SPY,2017-09-01,1.235,245.63260882833728,History,yfinance
SPY,2017-12-01,1.351,259.2680940173921,History,yfinance
SPY,2018-03-01,1.097,270.2368388928865,History,yfinance
SPY,2018-06-01,1.246,270.0704526034269,History,yfinance
SPY,2018-09-01,1.323,285.6926110309103,History,yfinance
SPY,2018-12-01,1.435,272.20762125651044,History,yfinance
SPY,2019-03-01,1.233,275.23526482833057,History,yfinance
SPY,2019-06-01,1.432,285.3022724498402,History,yfinance
SPY,2019-09-01,1.384,289.59908918900925,History,yfinance
SPY,2019-12-01,1.57,310.28699798583983,History,yfinance
SPY,2020-03-01,1.406,327.3726356907895,History,yfinance
SPY,2020-06-01,1.366,291.6530014038086,History,yfinance
SPY,2020-09-01,1.339,338.7480948311942,History,yfinance
SPY,2020-12-01,1.58,354.4200012207031,History,yfinance
SPY,2021-03-01,1.278,387.48157701994245,History,yfinance
SPY,2021-06-01,1.376,415.9764999389648,History,yfinance
SPY,2021-09-01,1.428,444.520000110973,History,yfinance
SPY,2021-12-01,1.633,465.7557155064174,History,yfinance
SPY,2022-03-01,1.366,442.54368832236844,History,yfinance
SPY,2022-06-01,1.577,403.34190586635043,History,yfinance
SPY,2022-09-01,1.596,415.1213060461956,History,yfinance
SPY,2022-12-01,1.781,391.11523873465404,History,yfinance
SPY,2023-03-01,1.506,407.07263344212583,History,yfinance
SPY,2023-06-01,1.638,413.8809093128551,History,yfinance
SPY,2023-09-01,1.583,444.91826331097144,History,yfinance
SPY,2023-12-01,1.906,445.25333222888764,History,yfinance
SPY,2024-03-01,1.595,499.97150268554685,History,yfinance
SPY,2024-06-01,1.759,522.4204559326172,History,yfinance
SPY,2024-09-01,1.746,546.551816073331,History,yfinance
SPY,2024-12-01,1.966,591.6015014648438,History,yfinance
SPY,2025-03-01,1.696,602.3036820261102,History,yfinance
SPY,2025-06-01,1.761,579.5833362397693,History,yfinance
SPY,2025-09-01,1.831,639.2985636393229,History,yfinance
VTI,2001-09-01,0.1575,54.0278260604195,History,yfinance
VTI,2001-12-01,0.1965,51.54309554327102,History,yfinance
VTI,2002-03-01,0.15,50.90499998393812,History,yfinance
VTI,2002-06-01,0.13,50.61840941689231,History,yfinance
VTI,2002-09-01,0.15,42.693863435225055,History,yfinance
VTI,2002-12-01,0.196,42.52574977874756,History,yfinance
VTI,2003-03-01,0.15,39.37026335063734,History,yfinance
VTI,2003-06-01,0.15,44.14999989100865,History,yfinance
VTI,2003-09-01,0.17,47.29928570701962,History,yfinance
VTI,2003-12-01,0.221,50.74973638434159,History,yfinance
VTI,2004-03-01,0.175,55.19947373239618,History,yfinance
VTI,2004-06-01,0.19,53.18350028991699,History,yfinance
VTI,2004-09-01,0.1935,52.361818140203304,History,yfinance
VTI,2004-12-01,0.3925,56.88095219930013,History,yfinance
VTI,2005-03-01,0.219,58.46473653692948,History,yfinance
VTI,2005-06-01,0.2015,57.41238130841936,History,yfinance
VTI,2005-09-01,0.285,60.41217405899711,History,yfinance
VTI,2005-12-01,0.336,61.192619142078215,History,yfinance
VTI,2006-03-01,0.263,63.53552647640831,History,yfinance
VTI,2006-06-01,0.2675,64.31749985434793,History,yfinance
VTI,2006-09-01,0.2645,63.57652166615362,History,yfinance
VTI,2006-12-01,0.356,68.8202383858817,History,yfinance
VTI,2007-03-01,0.3055,71.96578939337479,History,yfinance
VTI,2007-06-01,0.2855,75.07113682140003,History,yfinance
VTI,2007-09-01,0.321,72.10021773628567,History,yfinance
VTI,2007-12-01,0.3855,72.64380936395554,History,yfinance
VTI,2008-03-01,0.3115,67.3492504119873,History,yfinance
VTI,2008-06-01,0.313,69.91595241001674,History,yfinance
VTI,2008-09-01,0.296,64.48619115920295,History,yfinance
VTI,2008-12-01,0.335,43.6510527761359,History,yfinance
VTI,2009-03-01,0.278,40.17000037745426,History,yfinance
VTI,2009-06-01,0.223,45.367500114440915,History,yfinance
VTI,2009-09-01,0.248,51.12523796444847,History,yfinance
VTI,2009-12-01,0.358,54.86849994659424,History,yfinance
VTI,2010-03-01,0.236,55.34526302939967,History,yfinance
VTI,2010-06-01,0.269,57.67299976348877,History,yfinance
VTI,2010-09-01,0.297,55.4736362804066,History,yfinance
VTI,2010-12-01,0.346,61.71047592163086,History,yfinance
VTI,2011-03-01,0.283,68.27368445145457,History,yfinance
VTI,2011-06-01,0.283,69.38857196626209,History,yfinance
VTI,2011-09-01,0.306,60.99434811135997,History,yfinance
VTI,2011-12-01,0.361,63.01428476969401,History,yfinance
VTI,2012-03-01,0.308,69.87150001525879,History,yfinance
VTI,2012-06-01,0.346,68.94181893088601,History,yfinance
VTI,2012-09-01,0.364,71.80304353133492,History,yfinance
VTI,2012-12-01,0.545,71.5952380952381,History,yfinance
VTI,2013-03-01,0.364,78.10368387322677,History,yfinance
VTI,2013-06-01,0.386,84.59181768243963,History,yfinance
VTI,2013-09-01,0.429,86.70318256724964,History,yfinance
VTI,2013-12-01,0.494,92.63800010681152,History,yfinance
VTI,2014-03-01,0.423,94.8647376612613,History,yfinance
VTI,2014-06-01,0.42,97.846189953032,History,yfinance
VTI,2014-09-01,0.465,101.57714298793248,History,yfinance
VTI,2014-12-01,0.561,105.41947374845806,History,yfinance
VTI,2015-03-01,0.508,107.71684184827302,History,yfinance
VTI,2015-06-01,0.468,109.39350051879883,History,yfinance
VTI,2015-09-01,0.508,105.57285708472843,History,yfinance
VTI,2015-12-01,0.583,106.85199966430665,History,yfinance
VTI,2016-03-01,0.48,96.58300018310547,History,yfinance
VTI,2016-06-01,0.469,105.490476335798,History,yfinance
VTI,2016-09-01,0.539,111.788260086723,History,yfinance
VTI,2016-12-01,0.727,111.52238210042317,History,yfinance
VTI,2017-03-01,0.542,120.13789447985198,History,yfinance
VTI,2017-06-01,0.575,123.0686361139471,History,yfinance
VTI,2017-09-01,0.553,125.88173940907355,History,yfinance
VTI,2017-12-01,0.673,133.317143031529,History,yfinance
VTI,2018-03-01,0.566,138.6157909192537,History,yfinance
VTI,2018-06-01,0.603,139.39409013227984,History,yfinance
VTI,2018-09-01,0.714,147.5595650050951,History,yfinance
VTI,2018-12-01,0.721,139.43904767717635,History,yfinance
VTI,2019-03-01,0.772,141.58894910310445,History,yfinance
VTI,2019-06-01,0.547,146.0168193470348,History,yfinance
VTI,2019-09-01,0.7,147.7740901600231,History,yfinance
VTI,2019-12-01,0.886,157.87250061035155,History,yfinance
VTI,2020-03-01,0.614,166.5257897627981,History,yfinance
VTI,2020-06-01,0.7,146.92300109863282,History,yfinance
VTI,2020-09-01,0.674,171.90333266485305,History,yfinance
VTI,2020-12-01,0.782,182.00899810791014,History,yfinance
VTI,2021-03-01,0.672,204.06526344700865,History,yfinance
VTI,2021-06-01,0.675,215.53099899291993,History,yfinance
VTI,2021-09-01,0.724,229.46727267178622,History,yfinance
VTI,2021-12-01,0.859,240.33380853562127,History,yfinance
VTI,2022-03-01,0.708,223.5647382234272,History,yfinance
VTI,2022-06-01,0.749,201.8661905924479,History,yfinance
VTI,2022-09-01,0.796,208.51999962848166,History,yfinance
VTI,2022-12-01,0.931,196.1576196579706,History,yfinance
VTI,2023-03-01,0.786,204.88631479363693,History,yfinance
VTI,2023-06-01,0.827,205.42272671786222,History,yfinance
VTI,2023-09-01,0.798,221.37086818529212,History,yfinance
VTI,2023-12-01,1.002,220.2857135591053,History,yfinance
VTI,2024-03-01,0.911,248.27800064086915,History,yfinance
VTI,2024-06-01,0.952,258.71454481645065,History,yfinance
VTI,2024-09-01,0.871,269.5763639970259,History,yfinance
VTI,2024-12-01,0.941,293.65049743652344,History,yfinance
VTI,2025-03-01,0.985,297.940529271176,History,yfinance
VTI,2025-06-01,0.913,285.24856858026413,History,yfinance
VYM,2006-12-01,0.175,50.422000122070315,History,yfinance
VYM,2007-03-01,0.268,52.344210172954355,History,yfinance
VYM,2007-06-01,0.296,54.739999771118164,History,yfinance
VYM,2007-09-01,0.346,52.59000015258789,History,yfinance
VYM,2007-12-01,0.447,51.67904772077288,History,yfinance
VYM,2008-03-01,0.371,48.36100025177002,History,yfinance
VYM,2008-06-01,0.371,48.53952389671689,History,yfinance
VYM,2008-09-01,0.371,44.25047592889695,History,yfinance
VYM,2008-12-01,0.33,33.06368406195389,History,yfinance
VYM,2009-03-01,0.31,27.874210558439557,History,yfinance
VYM,2009-06-01,0.28,31.498000144958496,History,yfinance
VYM,2009-09-01,0.257,35.39047586350214,History,yfinance
VYM,2009-12-01,0.321,37.43600006103516,History,yfinance
VYM,2010-03-01,0.229,37.322631434390416,History,yfinance
VYM,2010-06-01,0.273,38.36599979400635,History,yfinance
VYM,2010-09-01,0.276,37.52636354619806,History,yfinance
VYM,2010-12-01,0.313,40.58666719709124,History,yfinance
VYM,2011-03-01,0.31,43.90210523103413,History,yfinance
VYM,2011-06-01,0.335,45.61999965849377,History,yfinance
VYM,2011-09-01,0.307,41.24695670086405,History,yfinance
VYM,2011-12-01,0.375,43.2471429734003,History,yfinance
VYM,2012-03-01,0.328,47.11450042724609,History,yfinance
VYM,2012-06-01,0.37,47.012727390636094,History,yfinance
VYM,2012-09-01,0.403,49.59782558938731,History,yfinance
VYM,2012-12-01,0.492,49.06380916777111,History,yfinance
VYM,2013-03-01,0.361,52.823684090062194,History,yfinance
VYM,2013-06-01,0.419,57.415453997525304,History,yfinance
VYM,2013-09-01,0.437,57.974545912309125,History,yfinance
VYM,2013-12-01,0.532,61.26049976348877,History,yfinance
VYM,2014-03-01,0.401,60.66736843711451,History,yfinance
VYM,2014-06-01,0.476,64.46952383858817,History,yfinance
VYM,2014-09-01,0.469,66.23190452938988,History,yfinance
VYM,2014-12-01,0.562,69.30210515072471,History,yfinance
VYM,2015-03-01,0.462,69.48421116879112,History,yfinance
VYM,2015-06-01,0.56,69.9515007019043,History,yfinance
VYM,2015-09-01,0.528,66.25142742338635,History,yfinance
VYM,2015-12-01,0.599,67.946000289917,History,yfinance
VYM,2016-03-01,0.478,64.51450080871582,History,yfinance
VYM,2016-06-01,0.578,69.54523831322079,History,yfinance
VYM,2016-09-01,0.483,72.98652217699134,History,yfinance
VYM,2016-12-01,0.667,72.82380930582683,History,yfinance
VYM,2017-03-01,0.56,77.14736858167146,History,yfinance
VYM,2017-06-01,0.596,77.43000030517578,History,yfinance
VYM,2017-09-01,0.602,78.9526081914487,History,yfinance
VYM,2017-12-01,0.643,82.96714310418992,History,yfinance
VYM,2018-03-01,0.608,85.12894801089638,History,yfinance
VYM,2018-06-01,0.63,83.67681746049361,History,yfinance
VYM,2018-09-01,0.672,86.92130478568698,History,yfinance
VYM,2018-12-01,0.739,84.68047514415923,History,yfinance
VYM,2019-03-01,0.652,84.50684276380036,History,yfinance
VYM,2019-06-01,0.625,85.66545382412997,History,yfinance
VYM,2019-09-01,0.786,85.48999959772283,History,yfinance
VYM,2019-12-01,0.779,91.2379997253418,History,yfinance
VYM,2020-03-01,0.554,91.91368384110301,History,yfinance
VYM,2020-06-01,0.837,76.8609992980957,History,yfinance
VYM,2020-09-01,0.705,83.29190535772415,History,yfinance
VYM,2020-12-01,0.81,87.04599952697754,History,yfinance
VYM,2021-03-01,0.656,95.35579038921155,History,yfinance
VYM,2021-06-01,0.752,106.39200057983399,History,yfinance
VYM,2021-09-01,0.749,107.06136391379617,History,yfinance
VYM,2021-12-01,0.939,109.70428539457775,History,yfinance
VYM,2022-03-01,0.662,111.17105343467311,History,yfinance
VYM,2022-06-01,0.848,108.51142883300781,History,yfinance
VYM,2022-09-01,0.767,107.26521699324898,History,yfinance
VYM,2022-12-01,0.975,109.43095179966518,History,yfinance
VYM,2023-03-01,0.717,109.39631532367908,History,yfinance
VYM,2023-06-01,0.877,103.40500051325017,History,yfinance
VYM,2023-09-01,0.785,107.80826137376869,History,yfinance
VYM,2023-12-01,1.1,104.25428553989956,History,yfinance
VYM,2024-03-01,0.656,113.85750007629395,History,yfinance
VYM,2024-06-01,1.024,119.21363657171077,History,yfinance
VYM,2024-09-01,0.851,122.84318299727006,History,yfinance
VYM,2024-12-01,0.964,131.76700096130372,History,yfinance
VYM,2025-03-01,0.85,133.3431581196032,History,yfinance
VYM,2025-06-01,0.862,127.51381029401507,History,yfinance
VYM,2025-09-01,0.842,136.78238133021765,History,yfinance
XLK,1999-12-01,0.001,45.467261904761905,History,yfinance
XLK,2002-12-01,0.041,15.900000047683715,History,yfinance
XLK,2003-12-01,0.141,19.751052555285003,History,yfinance
XLK,2004-12-01,0.418,20.833809807187034,History,yfinance
XLK,2005-12-01,0.148,21.25238100687663,History,yfinance
XLK,2006-09-01,0.044,20.34000015258789,History,yfinance
XLK,2006-12-01,0.135,23.283809480212984,History,yfinance
XLK,2007-06-01,0.018,25.13590908050537,History,yfinance
XLK,2007-09-01,0.053,25.446956634521484,History,yfinance
XLK,2007-12-01,0.123,26.472857248215448,History,yfinance
XLK,2008-03-01,0.006,22.695999813079833,History,yfinance
XLK,2008-06-01,0.069,24.900952566237677,History,yfinance
XLK,2008-09-01,0.071,23.08999978928339,History,yfinance
XLK,2008-12-01,0.081,15.112631546823602,History,yfinance
XLK,2009-03-01,0.077,14.92684208719354,History,yfinance
XLK,2009-06-01,0.081,17.234499835968016,History,yfinance
XLK,2009-09-01,0.077,19.83619045075916,History,yfinance
XLK,2009-12-01,0.079,21.658499908447265,History,yfinance
XLK,2010-03-01,0.073,21.44210524308054,History,yfinance
XLK,2010-06-01,0.079,22.20950002670288,History,yfinance
XLK,2010-09-01,0.081,21.55500030517578,History,yfinance
